lon,lat,depth
139.5,34.8,96179.8095703
139.55,34.8,92528.3660889
139.6,34.8,89040.0924683
139.65,34.8,85722.5189209
139.7,34.8,82576.1642456
139.75,34.8,79594.6807861
139.8,34.8,76765.5410767
139.85,34.8,74071.07543950001
139.9,34.8,71489.9215698
139.95,34.8,68998.5733032
140.0,34.8,66573.1506348
140.05,34.8,64191.01715089999
140.1,34.8,61832.2563171
140.15,34.8,59480.9074402
140.2,34.8,57125.7972717
140.25,34.8,54760.9863281
140.3,34.8,52385.8451843
140.35,34.8,50004.7187805
140.4,34.8,47626.3084412
140.45,34.8,45262.7677917
140.5,34.8,42928.6956787
140.55,34.8,40640.029907200005
140.6,34.8,38412.9600525
140.65,34.8,36262.9356384
140.7,34.8,34203.8002014
140.75,34.8,32247.131347699997
140.8,34.8,30401.7505646
140.85,34.8,28673.475265499997
140.9,34.8,27065.059661900003
140.95,34.8,25576.328277599998
141.0,34.8,24204.471588099997
141.05,34.8,22944.4599152
141.1,34.8,21789.5374298
141.15,34.8,20731.7733765
141.2,34.8,19762.5713348
141.25,34.8,18873.1651306
141.3,34.8,18055.015564
141.35,34.8,17300.1098633
141.4,34.8,16601.1486053
141.45,34.8,15951.6305923
141.5,34.8,15345.8328247
141.55,34.8,14778.7437439
141.6,34.8,14245.944976800001
141.65,34.8,13743.4940338
141.7,34.8,13267.8222656
141.75,34.8,12815.6700134
141.8,34.8,12384.0656281
141.85,34.8,11970.3521729
141.9,34.8,11572.237968399999
141.95,34.8,11187.8709793
142.0,34.8,10815.9036636
134.45,34.75,387127.502441
134.5,34.75,385096.55761699995
134.55,34.75,383090.026855
134.6,34.75,381108.03222700005
134.65,34.75,379150.512695
134.7,34.75,377217.041016
134.75,34.75,375306.91528300004
134.8,34.75,373419.03686500003
134.85,34.75,371551.97143599996
134.9,34.75,369703.857422
134.95,34.75,367872.314453
135.0,34.75,366054.382324
135.05,34.75,364246.551514
135.1,34.75,362444.671631
135.15,34.75,360644.073486
135.2,34.75,358839.63012700004
135.25,34.75,357025.909424
135.3,34.75,355197.418213
135.35,34.75,353348.90747100004
135.4,34.75,351475.49438499997
135.45,34.75,349572.96752899996
135.5,34.75,347638.000488
135.55,34.75,345668.151855
135.6,34.75,343662.109375
135.65,34.75,341619.384766
135.7,34.75,339540.43579099997
135.75,34.75,337426.452637
135.8,34.75,335279.23584000004
135.85,34.75,333101.074219
135.9,34.75,330894.500732
135.95,34.75,328662.506104
136.0,34.75,326408.172607
136.05,34.75,324134.918213
136.1,34.75,321846.343994
136.15,34.75,319546.356201
136.2,34.75,317238.922119
136.25,34.75,314928.222656
136.3,34.75,312618.28613300005
136.35,34.75,310312.957764
136.4,34.75,308015.56396500004
136.45,34.75,305728.57665999996
136.5,34.75,303453.39965800004
136.55,34.75,301189.910889
136.6,34.75,298936.30981400004
136.65,34.75,296688.75122100004
136.7,34.75,294441.34521500004
136.75,34.75,292185.97412100004
136.8,34.75,289912.38403300004
136.85,34.75,287608.48999000003
136.9,34.75,285260.65063499997
136.95,34.75,282854.156494
137.0,34.75,280373.840332
137.05,34.75,277804.840088
137.1,34.75,275133.178711
137.15,34.75,272346.58813499997
137.2,34.75,269435.180664
137.25,34.75,266391.906738
137.3,34.75,263213.195801
137.35,34.75,259898.89526399996
137.4,34.75,256452.66723600004
137.45,34.75,252881.576538
137.5,34.75,249196.029663
137.55,34.75,245409.133911
137.6,34.75,241536.2854
137.65,34.75,237594.45190400002
137.7,34.75,233601.501465
137.75,34.75,229575.561523
137.8,34.75,225534.347534
137.85,34.75,221494.65942399998
137.9,34.75,217471.817017
137.95,34.75,213479.400635
138.0,34.75,209528.86962900002
138.05,34.75,205629.470825
138.1,34.75,201788.05542000002
138.15,34.75,198009.109497
138.2,34.75,194294.723511
138.25,34.75,190644.622803
138.3,34.75,187056.21337900002
138.35,34.75,183524.597168
138.4,34.75,180042.70935100003
138.45,34.75,176601.30310100003
138.5,34.75,173189.19372600003
138.55,34.75,169793.426514
138.6,34.75,166399.581909
138.65,34.75,162992.263794
138.7,34.75,159555.60302699998
138.75,34.75,156074.035645
138.8,34.75,152533.06579599998
138.85,34.75,148920.18127399997
138.9,34.75,145225.723267
138.95,34.75,141443.847656
139.0,34.75,137573.18115199998
139.05,34.75,133617.462158
139.1,34.75,129585.784912
139.15,34.75,125492.62237499999
139.2,34.75,121357.475281
139.25,34.75,117204.124451
139.3,34.75,113059.60083
139.35,34.75,108952.857971
139.4,34.75,104913.200378
139.45,34.75,100968.681335
139.5,34.75,97144.4396973
139.55,34.75,93461.227417
139.6,34.75,89934.173584
139.65,34.75,86571.9451904
139.7,34.75,83376.2893677
139.75,34.75,80342.1401978
139.8,34.75,77458.1298828
139.85,34.75,74707.5958252
139.9,34.75,72069.9462891
139.95,34.75,69522.24731450001
140.0,34.75,67040.95458979999
140.05,34.75,64603.630065900004
140.1,34.75,62190.4716492
140.15,34.75,59785.5949402
140.2,34.75,57377.9563904
140.25,34.75,54961.856842
140.3,34.75,52537.021637000005
140.35,34.75,50108.2725525
140.4,34.75,47684.883117699996
140.45,34.75,45279.6363831
140.5,34.75,42907.749176000005
140.55,34.75,40585.6971741
140.6,34.75,38330.0743103
140.65,34.75,36156.5551758
140.7,34.75,34079.013824500005
140.75,34.75,32108.8371277
140.8,34.75,30254.4841766
140.85,34.75,28521.2478638
140.9,34.75,26911.2548828
140.95,34.75,25423.6621857
141.0,34.75,24054.9812317
141.05,34.75,22799.5586395
141.1,34.75,21650.091171300002
141.15,34.75,20598.190307599998
141.2,34.75,19634.9105835
141.25,34.75,18751.2359619
141.3,34.75,17938.461303699998
141.35,34.75,17188.4899139
141.4,34.75,16493.9899445
141.45,34.75,15848.4725952
141.5,34.75,15246.269226100001
141.55,34.75,14682.441711399999
141.6,34.75,14152.6660919
141.65,34.75,13653.1057358
141.7,34.75,13180.305481
141.75,34.75,12731.1134338
141.8,34.75,12302.6580811
141.85,34.75,11892.3606873
141.9,34.75,11497.9810715
141.95,34.75,11117.682457
142.0,34.75,10750.0972748
134.5,34.7,385935.424805
134.55,34.7,383930.053711
134.6,34.7,381953.24707
134.65,34.7,380005.43212899996
134.7,34.7,378086.79199199995
134.75,34.7,376196.929932
134.8,34.7,374334.960938
134.85,34.7,372499.42016599997
134.9,34.7,370688.171387
134.95,34.7,368898.31543
135.0,34.7,367126.25122100004
135.05,34.7,365367.492676
135.1,34.7,363617.004395
135.15,34.7,361868.95752
135.2,34.7,360117.1875
135.25,34.7,358355.285645
135.3,34.7,356576.93481400004
135.35,34.7,354776.2146
135.4,34.7,352947.84545900003
