lon,lat,depth
-177.0,-14.75,329452.11792
-176.95,-14.75,327304.779053
-176.9,-14.75,324730.68237299996
-176.85,-14.75,321737.70141599997
-176.8,-14.75,318342.74292
-176.75,-14.75,314570.52612299996
-176.7,-14.75,310452.11792
-176.65,-14.75,306023.71215800004
-176.6,-14.75,301325.195312
-176.55,-14.75,296398.834229
-176.5,-14.75,291288.17749000003
-176.45,-14.75,286036.49902299995
-176.4,-14.75,280685.913086
-176.35,-14.75,275275.848389
-176.3,-14.75,269842.132568
-176.25,-14.75,264415.74096699996
-176.2,-14.75,259021.972656
-176.15,-14.75,253679.763794
-176.1,-14.75,248401.046753
-176.05,-14.75,243190.612793
-176.0,-14.75,238046.264648
-175.95,-14.75,232959.136963
-175.9,-14.75,227914.44397000002
-175.85,-14.75,222892.39502
-175.8,-14.75,217869.293213
-175.75,-14.75,212818.771362
-175.7,-14.75,207712.966919
-175.65,-14.75,202523.803711
-175.6,-14.75,197224.060059
-175.55,-14.75,191788.391113
-175.5,-14.75,186194.290161
-175.45,-14.75,180422.79052699998
-175.4,-14.75,174459.27429200002
-175.35,-14.75,168294.0979
-175.3,-14.75,161923.278809
-175.25,-14.75,155349.136353
-175.2,-14.75,148580.795288
-175.15,-14.75,141634.73510700001
-175.1,-14.75,134534.973145
-175.05,-14.75,127313.186646
-175.0,-14.75,120008.377075
-174.95,-14.75,112666.114807
-174.9,-14.75,105337.41760300001
-174.85,-14.75,98077.1942139
-174.8,-14.75,90942.2836304
-174.75,-14.75,83989.3035889
-174.7,-14.75,77272.3770142
-174.65,-14.75,70840.9118652
-174.6,-14.75,64737.6251221
-174.55,-14.75,58997.0092773
-174.5,-14.75,53644.237518300004
-174.45,-14.75,48694.7059631
-174.4,-14.75,44154.1213989
