lon,lat,mag,time_string,depth,catalog_id,event_id
-122.3638333,47.3866667,5.0,1995-01-29T03:11:22.680000,15.449,,229
-119.7368333,38.7578333,4.4,1995-01-06T00:12:02.730000,-0.92,,230
-124.3028333,40.7383333,5.4,1994-12-26T14:10:29.180000,22.622,,231
-119.7186667,38.737,4.0,1994-12-21T05:50:11.860000,0.679,,232
-123.1166667,40.2051667,4.02,1994-12-04T00:38:28.580000,37.102,,233
-119.733,39.168,4.4,1994-11-18T20:50:59.150000,6.4,,234
-124.4698333,40.3503333,4.5,1994-11-14T01:28:23.980000,17.506,,235
-119.668,38.754,4.0,1994-09-21T18:47:06.220000,0.4,,236
-124.6258333,40.4235,4.6,1994-09-21T02:09:01.370000,21.324,,237
-119.633,38.755,4.2,1994-09-20T05:17:19.080000,1.3,,238
-119.669,38.739,4.1,1994-09-20T03:37:21.090000,0.0,,239
-119.7146667,38.7695,4.2,1994-09-13T06:15:44.400000,-1.099,,240
-119.705,38.7763333,5.1,1994-09-12T23:57:09.750000,-0.942,,241
-119.701,38.805,4.0,1994-09-12T17:14:02.750000,8.0,,242
-119.679,38.741,4.0,1994-09-12T14:24:22.420000,0.0,,243
-119.652,38.819,6.1,1994-09-12T12:23:43.250000,14.0,,244
-124.4628333,40.3555,4.9,1994-06-19T10:39:32.880000,18.676,,245
-121.2696667,47.6211667,4.3,1994-06-18T07:01:07.280000,-0.837,,246
-123.1628333,47.4098333,4.0,1994-06-15T08:22:19.730000,44.034,,247
-119.701,38.838,4.0,1994-03-07T16:49:12.900000,3.0,,248
-124.774,40.5131667,4.4,1994-01-20T15:42:33.130000,15.684,,249
-124.828,40.496,4.2,1994-01-20T15:41:33.200000,21.712,,250
-121.9476667,42.2861667,4.3,1994-01-19T22:27:31.230000,-0.723,,251
-121.9208333,42.2618333,4.3,1994-01-09T19:03:13.570000,0.981,,252
-121.92,42.271,4.0,1994-01-07T09:39:37.770000,-0.119,,253
-126.768,49.721,5.7,1994-01-03T01:26:11.400000,19.4,,254
-121.9348333,42.286,4.1,1993-12-31T18:08:44.780000,-1.703,,255
-121.9478333,42.2818333,4.0,1993-12-25T12:33:29.260000,-1.719,,256
-122.0086667,42.2915,5.1,1993-12-04T22:15:19.720000,4.797,,257
-122.0503333,42.3036667,4.1,1993-09-23T06:21:10.490000,5.622,,258
-122.0508333,42.3876667,4.3,1993-09-21T06:14:43.170000,-1.66,,259
-122.0583333,42.3575,6.0,1993-09-21T05:45:35.230000,8.53,,260
-122.0266667,42.3161667,5.9,1993-09-21T03:28:55.630000,8.56,,261
-124.4531667,40.3235,4.06,1993-08-02T09:01:33.040000,6.536,,262
-124.4981667,40.3023333,4.13,1993-07-27T21:17:20.990000,7.476,,263
-122.6065,45.0351667,5.6,1993-03-25T13:34:35.440000,19.608,,264
-119.612,40.429,4.8,1993-02-10T21:48:35.070000,5.0,,265
